"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs597808"	"Mean arterial pressure x alcohol consumption interaction (2df test)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.45"	NA	NA	2e-20
"rs597808"	"Mean arterial pressure x alcohol consumption interaction (2df test)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.49"	NA	NA	3e-16
"rs597808"	"Mean arterial pressure x alcohol consumption (light vs heavy) interaction (2df test)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.5"	NA	NA	5e-20
"rs597808"	"Diastolic blood pressure x alcohol consumption interaction (2df test)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.49"	NA	NA	7e-58
"rs597808"	"Systolic blood pressure x alcohol consumption interaction (2df test)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.49"	NA	NA	3e-30
"rs597808"	"HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"NR"	NA	NA	2e-09
"rs597808"	"LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"NR"	NA	NA	1e-08
"rs597808"	"LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"NR"	NA	NA	2e-12
"rs597808"	"LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"NR"	NA	NA	2e-11
"rs597808"	"LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"NR"	NA	NA	2e-08
"rs597808"	"White matter microstructure (mode of anisotropy)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	NA	NA	NA	3e-08
"rs597808"	"Myeloproliferative neoplasms"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.4768"	"1.27"	"1.21-1.34"	3e-19
"rs597808"	"Left ventricular end-diastolic volume"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"NR"	NA	NA	5e-16
"rs597808"	"Medication use (beta blocking agents)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.482401"	"0.07970556"	"0.063-0.096"	8e-22
"rs597808"	"Medication use (agents acting on the renin-angiotensin system)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.484183"	"0.06573246"	"0.054-0.078"	3e-27
"rs597808"	"Medication use (diuretics)"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"0.48155"	"0.064379096"	"0.049-0.08"	5e-16
"rs597808"	"Autoimmune traits"	"rs7310615"	"chr12:111865049"	"C=0.449, G=0.551"	"0.979816513761468"	"1"	"NR"	NA	NA	2e-76
"rs597808"	"Type 1 diabetes"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	3e-27
"rs597808"	"Systolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.48"	"0.58"	"0.38-0.78"	5e-09
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.48"	"0.48"	"0.36-0.60"	3e-14
"rs597808"	"Eosinophil counts"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.38"	"7.6"	"5.9-9.3%"	7e-19
"rs597808"	"Type 1 diabetes"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"1.3"	NA	2e-38
"rs597808"	"Hypothyroidism"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.502"	"1.2"	"1.14-1.27"	3e-12
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.47"	"0.448"	NA	4e-25
"rs597808"	"Platelet count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"3.99"	"3.26-4.7210^9/"	1e-26
"rs597808"	"Platelet count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5"	"5.33"	NA	5e-11
"rs597808"	"Colorectal or endometrial cancer"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.52"	"1.1"	"1.06-1.13"	8e-09
"rs597808"	"Inflammatory bowel disease"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	1e-09
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.4615"	"0.5387"	"0.37-0.71"	2e-10
"rs597808"	"Platelet count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5174"	"0.1038733"	"0.097-0.111"	6e-180
"rs597808"	"Coronary artery disease"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.421808"	"1.07"	"1.04-1.09"	1e-09
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.475"	"0.362"	"0.29-0.44"	1e-21
"rs597808"	"Systolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.475"	"0.498"	"0.38-0.62"	1e-15
"rs597808"	"Colorectal cancer"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.53"	"1.09"	"1.06–1.12"	2e-08
"rs597808"	"Colorectal cancer"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.53"	"1.09"	"1.06-1.12"	2e-08
"rs597808"	"Blood metabolite levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.49"	"0.015"	"0.011-0.019"	6e-18
"rs597808"	"Beta-2 microglubulin plasma levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.49"	"0.02"	"0.012-0.028"	3e-08
"rs597808"	"Red blood cell traits"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.48"	"0.051"	"0.039-0.063"	4e-19
"rs597808"	"Systolic blood pressure (cigarette smoking interaction)"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	3e-36
"rs597808"	"Diastolic blood pressure (cigarette smoking interaction)"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	NA	NA	NA	6e-67
"rs597808"	"Myeloid white cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5177"	"0.03834367"	"0.031-0.045"	1e-26
"rs597808"	"Neutrophil count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5176"	"0.02475963"	"0.018-0.032"	4e-12
"rs597808"	"Hematocrit"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5174"	"0.06311912"	"0.056-0.07"	8e-72
"rs597808"	"Sum basophil neutrophil counts"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5177"	"0.0259686"	"0.019-0.033"	4e-13
"rs597808"	"Fibrinogen levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"0.0066"	NA	1e-10
"rs597808"	"Reticulocyte count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5174"	"0.0724115"	"0.065-0.079"	7e-91
"rs597808"	"Primary sclerosing cholangitis"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5"	"1.18"	"1.13-1.24"	4e-13
"rs597808"	"Hemoglobin concentration"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5174"	"0.06470062"	"0.058-0.072"	1e-74
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	NA	"0.316"	NA	6e-18
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	NA	"0.299"	NA	9e-15
"rs597808"	"Tonsillectomy"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"1.052"	"1.036-1.069"	3e-10
"rs597808"	"Sum neutrophil eosinophil counts"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5176"	"0.03291189"	"0.026-0.04"	3e-20
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	NA	"0.401"	NA	2e-64
"rs597808"	"Systolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	NA	"0.386"	NA	3e-23
"rs597808"	"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	4e-10
"rs597808"	"Plateletcrit"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5175"	"0.114319"	"0.11-0.12"	5e-216
"rs597808"	"White blood cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5175"	"0.06308641"	"0.056-0.07"	9e-70
"rs597808"	"Granulocyte count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5177"	"0.03386557"	"0.027-0.041"	3e-21
"rs597808"	"Hemoglobin levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	1e-10
"rs597808"	"Lymphocyte counts"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5176"	"0.08836465"	"0.081-0.095"	7e-134
"rs597808"	"Red blood cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5174"	"0.04902019"	"0.042-0.056"	2e-43
"rs597808"	"Parental longevity (father's age at death)"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.483"	"0.0145"	"0.0094-0.0196"	4e-08
"rs597808"	"High density lipoprotein cholesterol levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.495"	"0.025"	NA	2e-11
"rs597808"	"High density lipoprotein cholesterol levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"0.024"	NA	9e-12
"rs597808"	"Systolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.523"	"0.629"	"0.48-0.77"	2e-17
"rs597808"	"Primary sclerosing cholangitis"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.488"	"1.18"	"1.12-1.24"	6e-11
"rs597808"	"Tonsillectomy"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5"	"1.05"	"1.04-1.06"	3e-10
"rs597808"	"Colorectal cancer"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.536"	"1.0752687"	"1.05-1.1"	2e-10
"rs597808"	"Ischemic stroke"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	1e-14
"rs597808"	"Ischemic stroke"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	2e-14
"rs597808"	"Stroke"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	9e-12
"rs597808"	"Stroke"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	6e-12
"rs597808"	"Low density lipoprotein cholesterol levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.495"	"0.033"	NA	2e-12
"rs597808"	"Low density lipoprotein cholesterol levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"0.031"	NA	2e-12
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.523"	"0.457"	"0.37-0.55"	3e-24
"rs597808"	"Celiac disease"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.488"	"1.19"	NA	5e-21
"rs597808"	"Coronary artery disease"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.4721"	"0.0742"	"0.061-0.087"	5e-30
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.4594"	"0.032"	NA	3e-20
"rs597808"	"Total cholesterol levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.495"	"0.034"	NA	6e-14
"rs597808"	"Total cholesterol levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"0.033"	NA	2e-14
"rs597808"	"Diastolic blood pressure"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.4816"	"0.1536"	"0.1-0.2"	2e-09
"rs597808"	"Eosinophil counts"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518611"	"0.10407797"	"0.1-0.108"	0
"rs597808"	"Autoimmune thyroid disease"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.464"	"1.23"	NA	9e-116
"rs597808"	"Tumor necrosis factor levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.48"	"0.03"	"0.02-0.04"	4e-10
"rs597808"	"Thyroid stimulating hormone levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518234452758415"	"0.0298"	"0.021-0.039"	7e-11
"rs597808"	"Hematocrit"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.51864"	"0.06413913"	"0.06-0.068"	2e-184
"rs597808"	"IgA levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.3793"	"0.11"	NA	1e-08
"rs597808"	"Hemoglobin"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518629"	"0.059101954"	"0.054-0.064"	6e-117
"rs597808"	"Latent autoimmune diabetes vs. type 2 diabetes"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.52"	"1.24"	"1.151-1.336"	2e-08
"rs597808"	"High light scatter reticulocyte count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.51868"	"0.053265437"	"0.049-0.058"	1e-114
"rs597808"	"Blood protein levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.517"	"0.19"	"0.15-0.23"	2e-14
"rs597808"	"Apolipoprotein A1 levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.482682"	"0.0166019"	"0.013-0.02"	3e-17
"rs597808"	"Glaucoma (multi-trait analysis)"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.52"	"1.0638298"	NA	6e-09
"rs597808"	"HDL cholesterol levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.482676"	"0.0265573"	"0.023-0.03"	4e-44
"rs597808"	"Hemoglobin levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	NA	"0.061"	NA	3e-175
"rs597808"	"Basophil count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518706"	"0.028242147"	"0.024-0.033"	5e-37
"rs597808"	"Multiple sclerosis"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"1.0643"	NA	4e-11
"rs597808"	"Basophil count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.599902"	NA	NA	2e-39
"rs597808"	"Basophil count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518576"	"0.02822"	"0.024-0.032"	5e-43
"rs597808"	"Endometrial cancer (endometrioid histology)"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.515767"	"1.11"	"1.07-1.15"	6e-09
"rs597808"	"Endometrial cancer"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.52"	"1.1"	"1.07-1.14"	1e-10
"rs597808"	"Offspring birth weight"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.517856"	"0.036552"	"0.031-0.042"	1e-33
"rs597808"	"Birth weight"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.520699"	"0.022966"	"0.018-0.028"	3e-19
"rs597808"	"Appendicular lean mass"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.483"	"0.02"	"0.016-0.024"	3e-22
"rs597808"	"Height"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	1e-09
"rs597808"	"Neutrophil count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518633"	"0.03193862"	"0.028-0.036"	5e-47
"rs597808"	"C-C motif chemokine 3 levels"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.46"	"0.0713"	NA	6e-16
"rs597808"	"Appendicular lean mass"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.483"	"0.02"	"0.014-0.026"	1e-12
"rs597808"	"Appendicular lean mass"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.483"	"0.02"	"0.014-0.026"	2e-11
"rs597808"	"Plateletcrit"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518709"	"0.16059181"	"0.16-0.17"	0
"rs597808"	"Red blood cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	1e-102
"rs597808"	"Platelet count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518691"	"0.15463974"	"0.15-0.16"	0
"rs597808"	"Body mass index"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	"0.015"	NA	6e-09
"rs597808"	"High light scatter reticulocyte percentage of red cells"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518687"	"0.04575688"	"0.041-0.05"	6e-85
"rs597808"	"Monocyte count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.517396"	"0.047075"	"0.043-0.051"	2e-139
"rs597808"	"Lymphocyte counts"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518647"	"0.091698095"	"0.087-0.096"	0
"rs597808"	"Immature fraction of reticulocytes"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518662"	"0.026873576"	"0.022-0.031"	9e-31
"rs597808"	"Monocyte count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.598619"	NA	NA	1e-136
"rs597808"	"Medication use (thyroid preparations)"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.484908"	"0.2052065"	"0.19-0.22"	1e-112
"rs597808"	"Body mass index"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.5548"	"0.0129"	"0.0092-0.0166"	7e-12
"rs597808"	"Medication use (calcium channel blockers)"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.481977"	"0.056394443"	"0.041-0.072"	2e-12
"rs597808"	"Neutrophil count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.517462"	"0.029388"	"0.026-0.033"	2e-52
"rs597808"	"Neutrophil count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.592435"	NA	NA	7e-49
"rs597808"	"Type 1 diabetes"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.49"	"1.3109596"	NA	1e-31
"rs597808"	"Celiac disease"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	NA	"1.1699768"	NA	1e-17
"rs597808"	"White blood cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.517084"	"0.067191"	"0.064-0.071"	4e-293
"rs597808"	"White blood cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.624937"	NA	NA	8e-290
"rs597808"	"Monocyte count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518647"	"0.091698095"	"0.087-0.096"	0
"rs597808"	"Cardiovascular disease"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	3e-34
"rs597808"	"Reticulocyte count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518634"	"0.056037392"	"0.051-0.061"	2e-125
"rs597808"	"Hypothyroidism"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	1e-114
"rs597808"	"Reticulocyte fraction of red cells"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518644"	"0.047382593"	"0.043-0.052"	3e-90
"rs597808"	"Red blood cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518647"	"0.048832715"	"0.044-0.053"	8e-108
"rs597808"	"White blood cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"NR"	NA	NA	8e-222
"rs597808"	"White blood cell count"	"rs3184504"	"chr12:111884608"	"C=0.551, T=0.449"	"0.979816513761468"	"1"	"0.518653"	"0.071312614"	"0.067-0.076"	2e-228
"rs597808"	"Vitiligo"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.52"	"1.32"	NA	4e-18
"rs597808"	"Immature fraction of reticulocytes"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.5028"	"0.03163296"	"0.025-0.039"	4e-19
"rs597808"	"High light scatter reticulocyte percentage of red cells"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.5028"	"0.0586027"	"0.052-0.066"	2e-60
"rs597808"	"Reticulocyte fraction of red cells"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.5028"	"0.06301181"	"0.056-0.07"	2e-69
"rs597808"	"High light scatter reticulocyte count"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.5029"	"0.06562279"	"0.059-0.073"	3e-75
"rs597808"	"Smoking initiation (ever regular vs never regular)"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.504"	"0.0127"	"0.0082-0.0172"	3e-08
"rs597808"	"Coronary artery disease"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.536"	"0.059"	"0.045-0.073"	6e-20
"rs597808"	"Birth weight"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.48"	"0.025"	"0.019-0.031"	8e-15
"rs597808"	"Smoking status (ever vs never smokers)"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.4958"	"1.028"	"1.02-1.04"	4e-08
"rs597808"	"Reaction time"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"NR"	"0.010036"	"0.0066-0.0135"	1e-08
"rs597808"	"Arthritis (juvenile idiopathic)"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"NR"	"1.19"	"1.14-1.25"	2e-13
"rs597808"	"Tumor necrosis factor receptor 2 levels"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.52"	"0.0747"	NA	9e-20
"rs597808"	"HDL cholesterol"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.5425"	"0.0219"	"0.016-0.027−1"	1e-14
"rs597808"	"Coronary artery disease"	"rs4766578"	"chr12:111904371"	"A=0.53, T=0.47"	"0.901846731524151"	"0.979047619047619"	"0.495"	NA	NA	8e-14
"rs597808"	"Allergic rhinitis"	"rs35350651"	"chr12:111907431"	"-=0.47, C=0.53"	"0.901846731524151"	"0.979047619047619"	"0.4945"	"1.04"	"1.03-1.05"	6e-14
