"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs4646865"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4646865"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4646865"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs7140415"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"0.979995958779551"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs7140415"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.922360552886972"	"1"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs36030304"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"1"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs36030304"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.941188118811881"	"1"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs68148895"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs68148895"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs68148895"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs9652371"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"1"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs9652371"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.941188118811881"	"1"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs10129682"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"1"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs10129682"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.941188118811881"	"1"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs7147847"	"Common traits (Other)"	"rs2239557"	"chr14:74551970"	"C=0.348, G=0.652"	"1"	"1"	"NR"	NA	NA	3e-07
"rs7147847"	"Highest math class taken (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3186"	"0.01"	"0.0065-0.0135"	2e-08
"rs7147847"	"Educational attainment (years of education)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0091"	"0.0062-0.012"	2e-09
"rs7147847"	"Educational attainment (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0089"	"0.0062-0.0116"	3e-10
"rs7147847"	"Chronotype"	"rs4903203"	"chr14:74660508"	"A=0.348, G=0.652"	"1"	"1"	"0.3237"	"1.0250076"	NA	2e-10
"rs7147847"	"Morningness"	"rs4899502"	"chr14:74669893"	"A=0.677, G=0.323"	"0.892926670992862"	"1"	"0.6869"	"0.016"	"0.012-0.02"	2e-11
"rs10047829"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs10047829"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs10047829"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs3815330"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs3815330"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs3815330"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs10138572"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs10138572"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs10138572"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs10141564"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs10141564"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs10141564"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs11281872"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"0.98"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs11281872"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.921200367459426"	"0.979381443298969"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs2072293"	"Common traits (Other)"	"rs2239557"	"chr14:74551970"	"C=0.348, G=0.652"	"1"	"1"	"NR"	NA	NA	3e-07
"rs2072293"	"Highest math class taken (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3186"	"0.01"	"0.0065-0.0135"	2e-08
"rs2072293"	"Educational attainment (years of education)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0091"	"0.0062-0.012"	2e-09
"rs2072293"	"Educational attainment (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0089"	"0.0062-0.0116"	3e-10
"rs2072293"	"Chronotype"	"rs4903203"	"chr14:74660508"	"A=0.348, G=0.652"	"1"	"1"	"0.3237"	"1.0250076"	NA	2e-10
"rs2072293"	"Morningness"	"rs4899502"	"chr14:74669893"	"A=0.677, G=0.323"	"0.892926670992862"	"1"	"0.6869"	"0.016"	"0.012-0.02"	2e-11
"rs4243645"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"1"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs4243645"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.941188118811881"	"1"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs56314348"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs56314348"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs56314348"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs62005121"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs62005121"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs62005121"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs5025651"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs5025651"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs5025651"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs5025652"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"1"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs5025652"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.941188118811881"	"1"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs5025653"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs5025653"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs5025653"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs7150352"	"Common traits (Other)"	"rs2239557"	"chr14:74551970"	"C=0.348, G=0.652"	"1"	"1"	"NR"	NA	NA	3e-07
"rs7150352"	"Highest math class taken (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3186"	"0.01"	"0.0065-0.0135"	2e-08
"rs7150352"	"Educational attainment (years of education)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0091"	"0.0062-0.012"	2e-09
"rs7150352"	"Educational attainment (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0089"	"0.0062-0.0116"	3e-10
"rs7150352"	"Chronotype"	"rs4903203"	"chr14:74660508"	"A=0.348, G=0.652"	"1"	"1"	"0.3237"	"1.0250076"	NA	2e-10
"rs7150352"	"Morningness"	"rs4899502"	"chr14:74669893"	"A=0.677, G=0.323"	"0.892926670992862"	"1"	"0.6869"	"0.016"	"0.012-0.02"	2e-11
"rs1468509"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs1468509"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs1468509"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs1468508"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs1468508"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs1468508"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs3926373"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs3926373"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs3926373"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs8022907"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"1"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs8022907"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.941188118811881"	"1"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs4899492"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4899492"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4899492"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs4903175"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4903175"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4903175"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs62005135"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs62005135"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs62005135"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs10135340"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs10135340"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs10135340"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs4903178"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4903178"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4903178"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs10138329"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs10138329"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs10138329"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs4646859"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4646859"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4646859"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs4646858"	"Blood protein levels"	"rs7160336"	"chr14:74572360"	"A=0.495, G=0.505"	"1"	"1"	"0.4939698"	"0.3849"	"0.3-0.47"	6e-18
"rs4646858"	"Blood protein levels"	"rs11332437"	"chr14:74588428"	"-=0.49, T=0.51"	"0.941188118811881"	"1"	"0.474"	"0.27"	"0.23-0.31"	1e-27
"rs4903179"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4903179"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4903179"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs4646855"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4646855"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4646855"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs4646854"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4646854"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4646854"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs2006731"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs2006731"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs2006731"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs2239557"	"Common traits (Other)"	"rs2239557"	"chr14:74551970"	"C=0.348, G=0.652"	"1"	"1"	"NR"	NA	NA	3e-07
"rs2239557"	"Highest math class taken (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3186"	"0.01"	"0.0065-0.0135"	2e-08
"rs2239557"	"Educational attainment (years of education)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0091"	"0.0062-0.012"	2e-09
"rs2239557"	"Educational attainment (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0089"	"0.0062-0.0116"	3e-10
"rs2239557"	"Chronotype"	"rs4903203"	"chr14:74660508"	"A=0.348, G=0.652"	"1"	"1"	"0.3237"	"1.0250076"	NA	2e-10
"rs2239557"	"Morningness"	"rs4899502"	"chr14:74669893"	"A=0.677, G=0.323"	"0.892926670992862"	"1"	"0.6869"	"0.016"	"0.012-0.02"	2e-11
"rs2239556"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs2239556"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs2239556"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs4646852"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4646852"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4646852"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs4232872"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs4232872"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs4232872"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs8015481"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs8015481"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs8015481"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs8019433"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs8019433"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs8019433"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs11159061"	"Common traits (Other)"	"rs2239557"	"chr14:74551970"	"C=0.348, G=0.652"	"1"	"1"	"NR"	NA	NA	3e-07
"rs11159061"	"Highest math class taken (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3186"	"0.01"	"0.0065-0.0135"	2e-08
"rs11159061"	"Educational attainment (years of education)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0091"	"0.0062-0.012"	2e-09
"rs11159061"	"Educational attainment (MTAG)"	"rs2358628"	"chr14:74631757"	"A=0.328, C=0.672"	"0.913697286694998"	"1"	"0.3122"	"0.0089"	"0.0062-0.0116"	3e-10
"rs11159061"	"Chronotype"	"rs4903203"	"chr14:74660508"	"A=0.348, G=0.652"	"1"	"1"	"0.3237"	"1.0250076"	NA	2e-10
"rs11159061"	"Morningness"	"rs4899502"	"chr14:74669893"	"A=0.677, G=0.323"	"0.892926670992862"	"1"	"0.6869"	"0.016"	"0.012-0.02"	2e-11
"rs138770843"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs138770843"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs138770843"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs7149639"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs7149639"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs7149639"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs7150171"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs7150171"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs7150171"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs6574160"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs6574160"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs6574160"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs6574161"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
"rs6574161"	"Mean corpuscular hemoglobin"	"rs58342051"	"chr14:74637584"	"-=0.823, T=0.177"	"1"	"1"	"0.706092"	"0.023171315"	"0.018-0.028"	2e-19
"rs6574161"	"Macular thickness"	"rs887595"	"chr14:74666641"	"A=0.157, G=0.843"	"0.864499572284003"	"1"	"NR"	"1.116"	"0.94-1.29"	8e-36
"rs28669020"	"Red cell distribution width"	"rs4903199"	"chr14:74633286"	"A=0.157, C=0.843"	"0.864499572284003"	"1"	"0.827845"	"0.051035117"	"0.042-0.06"	1e-29
