"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs3749551"	"Metabolite levels"	"rs4147531"	"chr4:100212197"	"A=0.525, G=0.475"	"0.92108261829691"	"0.979349186483104"	"NR"	"0.15412723"	"0.088-0.22"	5e-06
"rs13117371"	"Cardiac Troponin-T levels"	"rs2201728"	"chr4:100163873"	"A=0.515, G=0.485"	"0.920753135813149"	"0.959558823529412"	"NR"	"3.13"	"1.92-5"	5e-06
"rs13117371"	"Metabolite levels"	"rs4147531"	"chr4:100212197"	"A=0.525, G=0.475"	"0.92108261829691"	"0.979349186483104"	"NR"	"0.15412723"	"0.088-0.22"	5e-06
"rs12507573"	"Cardiac Troponin-T levels"	"rs2201728"	"chr4:100163873"	"A=0.515, G=0.485"	"0.901574011251944"	"0.959158415841584"	"NR"	"3.13"	"1.92-5"	5e-06
"rs12507573"	"Metabolite levels"	"rs4147531"	"chr4:100212197"	"A=0.525, G=0.475"	"0.902272932677377"	"0.979144722982937"	"NR"	"0.15412723"	"0.088-0.22"	5e-06
"rs28914793"	"Cardiac Troponin-T levels"	"rs2201728"	"chr4:100163873"	"A=0.515, G=0.485"	"0.901574011251944"	"0.959158415841584"	"NR"	"3.13"	"1.92-5"	5e-06
"rs28914793"	"Metabolite levels"	"rs4147531"	"chr4:100212197"	"A=0.525, G=0.475"	"0.902272932677377"	"0.979144722982937"	"NR"	"0.15412723"	"0.088-0.22"	5e-06
"rs28914783"	"Cardiac Troponin-T levels"	"rs2201728"	"chr4:100163873"	"A=0.515, G=0.485"	"0.901574011251944"	"0.959158415841584"	"NR"	"3.13"	"1.92-5"	5e-06
"rs28914783"	"Metabolite levels"	"rs4147531"	"chr4:100212197"	"A=0.525, G=0.475"	"0.902272932677377"	"0.979144722982937"	"NR"	"0.15412723"	"0.088-0.22"	5e-06
"rs12498658"	"Cardiac Troponin-T levels"	"rs2201728"	"chr4:100163873"	"A=0.515, G=0.485"	"0.882786614645858"	"0.95875"	"NR"	"3.13"	"1.92-5"	5e-06
"rs12498658"	"Metabolite levels"	"rs4147531"	"chr4:100212197"	"A=0.525, G=0.475"	"0.883847197635192"	"0.978936170212766"	"NR"	"0.15412723"	"0.088-0.22"	5e-06
"rs78346552"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs78346552"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs78346552"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs2298753"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs2298753"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs2298753"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs3910713"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs3910713"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs3910713"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs62307295"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs62307295"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs62307295"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs35189763"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs35189763"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs35189763"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs2866153"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs2866153"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs2866153"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs62307318"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs62307318"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs62307318"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs33988198"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs33988198"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs33988198"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs34178057"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs34178057"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs34178057"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs17526590"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs17526590"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs17526590"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs142139141"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs142139141"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs142139141"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs17586023"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs17586023"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs17586023"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs55853380"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs55853380"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs55853380"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs34774688"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs34774688"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs34774688"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs17586163"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs17586163"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs17586163"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs11499823"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs11499823"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs11499823"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs78744403"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs78744403"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs78744403"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs11499828"	"Total cholesterol levels"	"rs62307295"	"chr4:100260545"	"A=0.111, C=0.889"	"1"	"1"	"0.0958"	"0.0277"	"0.019-0.037−1"	2e-09
"rs11499828"	"Alcohol consumption (drinks per week)"	"rs2165670"	"chr4:100286085"	"A=0.116, G=0.884"	"0.951086956521739"	"1"	"0.106337"	"0.02308038"	"0.018-0.028"	2e-22
"rs11499828"	"Bitter alcoholic beverage consumption"	"rs62305780"	"chr4:100290815"	"C=0.884, G=0.116"	"0.951086956521739"	"1"	"0.1025"	"0.0144"	"0.011-0.018"	3e-17
"rs2213041"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.14"	"1.47"	NA	3e-06
"rs2213041"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs2213041"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs1789889"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.14"	"1.47"	NA	3e-06
"rs1789889"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs1789889"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs2226898"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"0.963855421686747"	"1"	"0.14"	"1.47"	NA	3e-06
"rs2226898"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"0.963855421686747"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs2226898"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"0.963855421686747"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs1789890"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.14"	"1.47"	NA	3e-06
"rs1789890"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs1789890"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs1789891"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.14"	"1.47"	NA	3e-06
"rs1789891"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs1789891"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs1229863"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.14"	"1.47"	NA	3e-06
"rs1229863"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs1229863"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs1154432"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.14"	"1.47"	NA	3e-06
"rs1154432"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs1154432"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs1154430"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.14"	"1.47"	NA	3e-06
"rs1154430"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs1154430"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"1"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs6593294"	"Macular telangiectasia type 2"	"rs4535700"	"chr7:56045448"	"C=0.773, T=0.227"	"1"	"1"	"0.2548"	"1.43"	"1.26–1.63"	7e-08
"rs6593294"	"Plasma free amino acid levels (adjusted for twenty other PFAAs)"	"rs4535700"	"chr7:56045448"	"C=0.773, T=0.227"	"1"	"1"	NA	"0.25"	"0.19-0.31"	5e-22
"rs6593294"	"Plasma free amino acid levels"	"rs4535700"	"chr7:56045448"	"C=0.773, T=0.227"	"1"	"1"	"0.37"	"0.34"	"0.26-0.42"	4e-21
"rs6593294"	"Systolic blood pressure"	"rs35844144"	"chr7:56050525"	"C=0.242, T=0.758"	"0.919117647058823"	"1"	"NR"	NA	NA	2e-08
"rs6593294"	"Neutrophil count"	"rs4948097"	"chr7:56056571"	"A=0.227, G=0.773"	"1"	"1"	"0.758504"	"0.014925"	"0.011-0.019"	3e-11
"rs6593294"	"White blood cell count"	"rs4948097"	"chr7:56056571"	"A=0.227, G=0.773"	"1"	"1"	"0.758343"	"0.017568"	"0.013-0.022"	3e-16
"rs6593294"	"White blood cell count"	"rs4948097"	"chr7:56056571"	"A=0.227, G=0.773"	"1"	"1"	"0.723378"	NA	NA	2e-16
"rs6593294"	"Glycine levels"	"rs4689"	"chr7:56067016"	"G=0.227, T=0.773"	"1"	"1"	"0.7706"	NA	NA	3e-12
"rs6593294"	"White blood cell count"	"rs4689"	"chr7:56067016"	"G=0.227, T=0.773"	"1"	"1"	"0.759774"	"0.017599434"	"0.013-0.023"	9e-12
"rs6593294"	"White blood cell count"	"rs6954499"	"chr7:56068714"	"G=0.227, T=0.773"	"1"	"1"	"NR"	NA	NA	4e-14
"rs6593294"	"Neutrophil count"	"rs7800001"	"chr7:56072010"	"C=0.763, T=0.237"	"0.944931163954944"	"1"	"0.731641"	NA	NA	3e-10
"rs6593294"	"Estimated glomerular filtration rate"	"rs4948100"	"chr7:56072841"	"C=0.268, T=0.732"	"0.804661487236404"	"1"	"0.3796"	"5.704"	NA	1e-08
"rs10229446"	"Macular telangiectasia type 2"	"rs4535700"	"chr7:56045448"	"C=0.773, T=0.227"	"1"	"1"	"0.2548"	"1.43"	"1.26–1.63"	7e-08
"rs10229446"	"Plasma free amino acid levels (adjusted for twenty other PFAAs)"	"rs4535700"	"chr7:56045448"	"C=0.773, T=0.227"	"1"	"1"	NA	"0.25"	"0.19-0.31"	5e-22
"rs10229446"	"Plasma free amino acid levels"	"rs4535700"	"chr7:56045448"	"C=0.773, T=0.227"	"1"	"1"	"0.37"	"0.34"	"0.26-0.42"	4e-21
"rs10229446"	"Systolic blood pressure"	"rs35844144"	"chr7:56050525"	"C=0.242, T=0.758"	"0.919117647058823"	"1"	"NR"	NA	NA	2e-08
"rs10229446"	"Neutrophil count"	"rs4948097"	"chr7:56056571"	"A=0.227, G=0.773"	"1"	"1"	"0.758504"	"0.014925"	"0.011-0.019"	3e-11
"rs10229446"	"White blood cell count"	"rs4948097"	"chr7:56056571"	"A=0.227, G=0.773"	"1"	"1"	"0.758343"	"0.017568"	"0.013-0.022"	3e-16
"rs10229446"	"White blood cell count"	"rs4948097"	"chr7:56056571"	"A=0.227, G=0.773"	"1"	"1"	"0.723378"	NA	NA	2e-16
"rs10229446"	"Glycine levels"	"rs4689"	"chr7:56067016"	"G=0.227, T=0.773"	"1"	"1"	"0.7706"	NA	NA	3e-12
"rs10229446"	"White blood cell count"	"rs4689"	"chr7:56067016"	"G=0.227, T=0.773"	"1"	"1"	"0.759774"	"0.017599434"	"0.013-0.023"	9e-12
"rs10229446"	"White blood cell count"	"rs6954499"	"chr7:56068714"	"G=0.227, T=0.773"	"1"	"1"	"NR"	NA	NA	4e-14
"rs10229446"	"Neutrophil count"	"rs7800001"	"chr7:56072010"	"C=0.763, T=0.237"	"0.944931163954944"	"1"	"0.731641"	NA	NA	3e-10
"rs10229446"	"Estimated glomerular filtration rate"	"rs4948100"	"chr7:56072841"	"C=0.268, T=0.732"	"0.804661487236404"	"1"	"0.3796"	"5.704"	NA	1e-08
"rs10023055"	"Intelligence"	"rs67482514"	"chr4:65785448"	"C=0.783, G=0.217"	"0.912346768010684"	"0.969585253456221"	"NR"	"5.53"	"-"	3e-08
"rs67732321"	"Intelligence"	"rs67482514"	"chr4:65785448"	"C=0.783, G=0.217"	"0.912346768010684"	"0.969585253456221"	"NR"	"5.53"	"-"	3e-08
"rs12508722"	"Adult body size"	"rs28462076"	"chr4:65696174"	"A=0.753, G=0.247"	"0.842464209872636"	"0.943452805940311"	"0.761729"	"0.00939268"	"0.0062-0.0126"	7e-09
"rs6826085"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"1"	"1"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs6826085"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"0.959196421046756"	"0.979385736595523"	"NR"	NA	NA	1e-06
"rs2242471"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"0.959196421046756"	"0.979385736595523"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs2242471"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"0.959196421046756"	"0.979385736595523"	"NR"	NA	NA	1e-06
"rs2242473"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"0.959196421046756"	"0.979385736595523"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs2242473"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"0.959196421046756"	"0.979385736595523"	"NR"	NA	NA	1e-06
"rs2242474"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"0.959196421046756"	"0.979385736595523"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs2242474"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"0.959196421046756"	"0.979385736595523"	"NR"	NA	NA	1e-06
"rs4859581"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"0.959196421046756"	"0.979385736595523"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs4859581"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"1"	"1"	"NR"	NA	NA	1e-06
"rs6827617"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"0.919861170474177"	"0.979014308426073"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs6827617"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"0.959719255416539"	"1"	"NR"	NA	NA	1e-06
"rs79530491"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"0.919861170474177"	"0.979014308426073"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs79530491"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"0.959719255416539"	"1"	"NR"	NA	NA	1e-06
"rs4282209"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"0.919861170474177"	"0.979014308426073"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs4282209"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"0.959719255416539"	"1"	"NR"	NA	NA	1e-06
"rs6532078"	"Blood protein levels"	"rs2292533"	"chr4:76861859"	"C=0.571, T=0.429"	"0.919861170474177"	"0.979014308426073"	"0.411"	"0.29"	"0.25-0.33"	1e-32
"rs6532078"	"Longevity"	"rs2273"	"chr4:76889388"	"C=0.571, T=0.429"	"0.959719255416539"	"1"	"NR"	NA	NA	1e-06
"rs1302808"	"Conduct disorder (maternal expressed emotions interaction)"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"0.842105263157895"	"1"	"0.14"	"1.47"	NA	3e-06
"rs1302808"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"0.842105263157895"	"1"	"NR"	"1.46"	"1.28-1.67"	1e-08
"rs1302808"	"Alcohol dependence"	"rs1789891"	"chr4:100250419"	"A=0.167, C=0.833"	"0.842105263157895"	"1"	"0.1407"	"1.469"	NA	2e-08
"rs12510050"	"Alcohol consumption (drinks per week)"	"rs62305782"	"chr4:100293109"	"C=0.859, T=0.141"	"0.922352941176471"	"1"	"0.1165"	"0.032479502"	"0.026-0.039"	1e-20
"rs12510050"	"Alcohol dependence"	"rs1826907"	"chr4:100301126"	"A=0.848, C=0.152"	"1"	"1"	"NR"	NA	NA	3e-07
"rs7667079"	"Alcohol consumption (drinks per week)"	"rs62305782"	"chr4:100293109"	"C=0.859, T=0.141"	"0.922352941176471"	"1"	"0.1165"	"0.032479502"	"0.026-0.039"	1e-20
"rs7667079"	"Alcohol dependence"	"rs1826907"	"chr4:100301126"	"A=0.848, C=0.152"	"1"	"1"	"NR"	NA	NA	3e-07
"rs7667212"	"Alcohol consumption (drinks per week)"	"rs62305782"	"chr4:100293109"	"C=0.859, T=0.141"	"0.922352941176471"	"1"	"0.1165"	"0.032479502"	"0.026-0.039"	1e-20
"rs7667212"	"Alcohol dependence"	"rs1826907"	"chr4:100301126"	"A=0.848, C=0.152"	"1"	"1"	"NR"	NA	NA	3e-07
"rs6532816"	"Alcohol consumption (drinks per week)"	"rs62305782"	"chr4:100293109"	"C=0.859, T=0.141"	"0.922352941176471"	"1"	"0.1165"	"0.032479502"	"0.026-0.039"	1e-20
"rs6532816"	"Alcohol dependence"	"rs1826907"	"chr4:100301126"	"A=0.848, C=0.152"	"1"	"1"	"NR"	NA	NA	3e-07
"rs141730745"	"Alcohol consumption (drinks per week)"	"rs62305782"	"chr4:100293109"	"C=0.859, T=0.141"	"0.922352941176471"	"1"	"0.1165"	"0.032479502"	"0.026-0.039"	1e-20
"rs141730745"	"Alcohol dependence"	"rs1826907"	"chr4:100301126"	"A=0.848, C=0.152"	"1"	"1"	"NR"	NA	NA	3e-07
"rs1583977"	"Alcohol consumption (drinks per week)"	"rs62305782"	"chr4:100293109"	"C=0.859, T=0.141"	"0.922352941176471"	"1"	"0.1165"	"0.032479502"	"0.026-0.039"	1e-20
"rs1583977"	"Alcohol dependence"	"rs1826907"	"chr4:100301126"	"A=0.848, C=0.152"	"1"	"1"	"NR"	NA	NA	3e-07
"rs34361428"	"Alcohol consumption (drinks per week)"	"rs62305782"	"chr4:100293109"	"C=0.859, T=0.141"	"0.922352941176471"	"1"	"0.1165"	"0.032479502"	"0.026-0.039"	1e-20
"rs34361428"	"Alcohol dependence"	"rs1826907"	"chr4:100301126"	"A=0.848, C=0.152"	"1"	"1"	"NR"	NA	NA	3e-07
