"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs3768013"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs3768013"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"1"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs3768013"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"0.936795062779315"	"1"	"NR"	NA	NA	2e-10
"rs3768013"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.957528957528958"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs3768013"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"0.936795062779315"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs3768013"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs3768013"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.8951322596212"	"0.977510222626079"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs7514004"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs7514004"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"1"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs7514004"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"0.936795062779315"	"1"	"NR"	NA	NA	2e-10
"rs7514004"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.957528957528958"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs7514004"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"0.936795062779315"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs7514004"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs7514004"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.8951322596212"	"0.977510222626079"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs72704652"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs72704652"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs72704652"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs72704652"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs72704652"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs72704652"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs72704652"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs7521592"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs7521592"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs7521592"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs7521592"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs7521592"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs7521592"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs7521592"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs7532045"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs7532045"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"1"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs7532045"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"0.936795062779315"	"1"	"NR"	NA	NA	2e-10
"rs7532045"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.957528957528958"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs7532045"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"0.936795062779315"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs7532045"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs7532045"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.8951322596212"	"0.977510222626079"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs143887202"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs143887202"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs143887202"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs143887202"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs143887202"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs143887202"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs143887202"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs10305673"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs10305673"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs10305673"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs10305673"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs10305673"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs10305673"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs10305673"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs10305672"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs10305672"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs10305672"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs10305672"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs10305672"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs10305672"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs10305672"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs72704654"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs72704654"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs72704654"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs72704654"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs72704654"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs72704654"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs72704654"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs11582281"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"0.978346456692913"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs11582281"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.915528864117574"	"0.977822580645161"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs11582281"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"0.978346456692913"	"1"	"NR"	NA	NA	2e-10
"rs11582281"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.956825554295792"	"0.978174603174603"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs11582281"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"0.978346456692913"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs11582281"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"0.978346456692913"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs11582281"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.935518623552338"	"0.977867203219316"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs72704656"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs72704656"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"1"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs72704656"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"0.936795062779315"	"1"	"NR"	NA	NA	2e-10
"rs72704656"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.957528957528958"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs72704656"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"0.936795062779315"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs72704656"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"0.936795062779315"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs72704656"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.8951322596212"	"0.977510222626079"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs72704658"	"Fat body mass"	"rs2230061"	"chr1:150727539"	"A=0.359, G=0.641"	"1"	"1"	"NR"	"0.06"	"0.040-0.080"	4e-08
"rs72704658"	"Serum 25-Hydroxyvitamin D levels"	"rs3768013"	"chr1:150815411"	"A=0.374, G=0.626"	"0.936795062779315"	"1"	"0.369605"	"0.01488"	"0.011-0.019"	1e-13
"rs72704658"	"Nevus count or cutaneous melanoma"	"rs72704658"	"chr1:150833010"	"C=0.359, T=0.641"	"1"	"1"	"NR"	NA	NA	2e-10
"rs72704658"	"Cutaneous squamous cell carcinoma"	"rs10399947"	"chr1:150861960"	"A=0.364, G=0.636"	"0.978346456692913"	"1"	"0.36"	"0.07"	"0.05-0.09"	7e-09
"rs72704658"	"Neurological blood protein biomarker levels"	"rs2867296"	"chr1:150903234"	"C=0.359, G=0.641"	"1"	"1"	"0.3606"	"0.38761"	"0.28-0.5"	3e-12
"rs72704658"	"Cutaneous malignant melanoma"	"rs8444"	"chr1:150938571"	"A=0.359, G=0.641"	"1"	"1"	"0.6445"	"1.0801"	NA	4e-14
"rs72704658"	"Bitter non-alcoholic beverage consumption"	"rs12405726"	"chr1:150956128"	"A=0.359, G=0.641"	"0.956565131142561"	"0.978041477209715"	"0.3514"	"0.0107"	"0.0074-0.014"	2e-10
"rs77558509"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs77623845"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs75405305"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs41313975"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs41313973"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs61159596"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"1"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs7867445"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"1"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs75720572"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"1"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs80325123"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"1"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs3739715"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs3814110"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs113041038"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs112757270"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs57310704"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs61393085"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs57010092"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs57937957"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs113750986"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs7021534"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs59049761"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
"rs60573475"	"Heel bone mineral density"	"rs1927625"	"chr9:16439783"	"A=0.939, G=0.061"	"0.911764705882353"	"1"	"NR"	"0.032157"	"0.024-0.04"	1e-16
