"Query"	"GWAS_Trait"	"RS_Number"	"Position_GRCh37"	"Alleles"	"R2"	"D'"	"Risk_Allele"	"Effect_Size_95_CI"	"Beta_or_OR"	"P_value"
"rs61871792"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.853545793388564"	"0.976545842217484"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs61871792"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.853545793388564"	"0.976545842217484"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs61871792"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.853545793388564"	"0.976545842217484"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs61871792"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.853545793388564"	"0.976545842217484"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs61871792"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.853545793388564"	"0.976545842217484"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs61871792"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"0.873565772462831"	"0.976890756302521"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs61871792"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"0.873565772462831"	"0.976890756302521"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs61871793"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.957073570275849"	"0.978301369863014"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs61871793"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.978473581213307"	"1"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs61871793"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.978473581213307"	"1"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs61871793"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs61871793"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs61871793"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs4258314"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.957073570275849"	"0.978301369863014"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs4258314"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.978473581213307"	"1"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs4258314"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.978473581213307"	"1"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs4258314"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs4258314"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs4258314"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs4918951"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.957073570275849"	"0.978301369863014"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs4918951"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.978473581213307"	"1"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs4918951"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.978473581213307"	"1"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs4918951"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs4918951"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs4918951"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs11188417"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.957073570275849"	"0.978301369863014"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs11188417"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.978473581213307"	"1"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs11188417"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.978473581213307"	"1"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs11188417"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs11188417"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs11188417"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs4917697"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.957073570275849"	"0.978301369863014"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs4917697"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.978473581213307"	"1"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs4917697"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.978473581213307"	"1"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs4917697"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs4917697"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs4917697"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs3763707"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.957073570275849"	"0.978301369863014"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs3763707"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.978473581213307"	"1"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs3763707"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.978473581213307"	"1"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs3763707"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.875771201505804"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs3763707"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs3763707"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"0.895679662802951"	"1"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs4918955"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.85443753796566"	"0.976705882352941"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs4918955"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.873565772462831"	"0.976890756302521"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs4918955"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.873565772462831"	"0.976890756302521"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs4918955"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs4918955"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"1"	"1"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs4918955"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"1"	"1"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs6946"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.85443753796566"	"0.976705882352941"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs6946"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.873565772462831"	"0.976890756302521"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs6946"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.873565772462831"	"0.976890756302521"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs6946"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
"rs6946"	"Blood protein levels"	"rs4918970"	"chr10:97563007"	"A=0.343, G=0.657"	"1"	"1"	"0.57296875"	"0.13591346"	"0.089-0.183"	2e-08
"rs6946"	"Blood protein levels"	"rs11188501"	"chr10:97600919"	"A=0.343, G=0.657"	"1"	"1"	"0.34"	"0.21"	"0.15-0.27"	2e-16
"rs61871796"	"PR interval"	"rs12359272"	"chr10:97365163"	"A=0.369, G=0.631"	"0.85443753796566"	"0.976705882352941"	"0.37"	"1"	"0.75-1.25"	4e-16
"rs61871796"	"PR interval"	"rs10882644"	"chr10:97388579"	"C=0.636, T=0.364"	"0.873565772462831"	"0.976890756302521"	"0.3756"	"0.7597"	"0.63-0.89"	9e-31
"rs61871796"	"Blood metabolite levels"	"rs56322409"	"chr10:97395962"	"C=0.364, T=0.636"	"0.873565772462831"	"0.976890756302521"	"0.63"	"0.011"	"0.0071-0.0149"	8e-11
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0479275"	"0.036-0.06"	3e-15
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0460936"	"0.034-0.058"	3e-14
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0456839"	"0.034-0.058"	7e-14
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0429528"	"0.031-0.055"	4e-12
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0428924"	"0.031-0.055"	4e-12
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0407263"	"0.029-0.053"	6e-11
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.040397"	"0.028-0.052"	1e-10
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0389573"	"0.027-0.051"	8e-10
"rs61871796"	"Electrocardiogram morphology (amplitude at temporal datapoints)"	"rs10882661"	"chr10:97527087"	"A=0.662, G=0.338"	"0.977772788504715"	"1"	"0.680797"	"0.0354452"	"0.023-0.047"	3e-08
